"","IRI_KEY","WEEK","SY","GE","VEND","ITEM","UNITS","DOLLARS","F","D","PR","UPC","VOL_EQ","PPU"
"1587",649865,1179,0,1,37000,46003,4,6,"NONE",0,1,"00-01-37000-46003",1.125,1.5
"1588",649865,1179,0,1,37000,410,1,2.69,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"1589",649865,1180,0,1,37000,407,9,13.5,"B",0,1,"00-01-37000-00407",1.125,1.5
"1590",649865,1180,0,1,37000,46003,3,4.5,"B",0,1,"00-01-37000-46003",1.125,1.5
"1591",649865,1181,0,1,37000,407,1,2.69,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"1592",649865,1181,0,1,37000,46003,2,5.38,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"1593",649865,1182,0,1,37000,407,3,8.07,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"1594",649865,1182,0,1,37000,46003,2,5.38,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"1595",649865,1182,0,1,37000,410,1,2.69,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"1596",649865,1183,0,1,37000,407,3,7.67,"NONE",0,0,"00-01-37000-00407",1.125,2.55666666666667
"1597",649865,1183,0,1,37000,46003,1,2.69,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"1598",649865,1184,0,1,37000,407,4,10.76,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"1599",649865,1184,0,1,37000,46003,2,5.38,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"1600",649865,1185,0,1,37000,407,1,2.69,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"1601",649865,1185,0,1,37000,410,1,2.69,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"1602",649865,1186,0,1,37000,407,7,10.5,"NONE",0,1,"00-01-37000-00407",1.125,1.5
"1603",649865,1186,0,1,37000,46003,5,9.88,"NONE",0,1,"00-01-37000-46003",1.125,1.976
"1604",649865,1186,0,1,37000,410,1,2.69,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"1605",649865,1187,0,1,37000,407,9,13.5,"A",0,1,"00-01-37000-00407",1.125,1.5
"1606",649865,1187,0,1,37000,46003,2,3,"A",0,1,"00-01-37000-46003",1.125,1.5
"1607",649865,1187,0,1,37000,410,3,4.5,"A",0,1,"00-01-37000-00410",1.125,1.5
"1608",649865,1188,0,1,37000,407,1,2.69,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"1609",649865,1188,0,1,37000,46003,1,2.69,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"1610",649865,1188,0,1,37000,410,2,5.38,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"1611",649865,1189,0,1,37000,407,4,10.76,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"1612",649865,1189,0,1,37000,46003,2,5.38,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"1613",649865,1189,0,1,37000,410,1,2.69,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"1614",649865,1190,0,1,37000,407,1,2.69,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"1615",649865,1191,0,1,37000,407,1,2.69,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"1616",649865,1191,0,1,37000,410,1,2.69,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"1617",649865,1192,0,1,37000,407,1,2.69,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"1618",649865,1193,0,1,37000,407,2,5.38,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"1619",649865,1193,0,1,37000,46003,1,2.69,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"1620",649865,1193,0,1,37000,410,2,5.38,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"1621",649865,1194,0,1,37000,407,2,5.38,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"1622",649865,1194,0,1,37000,46003,2,5.38,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"1623",649865,1194,0,1,37000,410,1,2.69,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"1624",649865,1195,0,1,37000,407,3,8.07,"NONE",0,0,"00-01-37000-00407",1.125,2.69
"1625",649865,1195,0,1,37000,46003,1,2.69,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"1626",649865,1196,0,1,37000,46003,1,2.69,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"1627",649865,1196,0,1,37000,410,2,4.98,"NONE",0,1,"00-01-37000-00410",1.125,2.49
"1628",649865,1197,0,1,37000,407,2,4.98,"NONE",0,1,"00-01-37000-00407",1.125,2.49
"1629",649865,1197,0,1,37000,46003,1,2.69,"NONE",0,0,"00-01-37000-46003",1.125,2.69
"1630",649865,1198,0,1,37000,407,2,3,"NONE",0,1,"00-01-37000-00407",1.125,1.5
"1631",649865,1198,0,1,37000,46003,2,4.19,"NONE",0,1,"00-01-37000-46003",1.125,2.095
"1632",649865,1198,0,1,37000,410,3,5.69,"NONE",0,1,"00-01-37000-00410",1.125,1.89666666666667
"1633",649865,1199,0,1,37000,407,5,7.5,"B",0,1,"00-01-37000-00407",1.125,1.5
"1634",649865,1199,0,1,37000,410,1,1.5,"B",0,1,"00-01-37000-00410",1.125,1.5
"1635",649865,1200,0,1,37000,407,1,2.89,"NONE",0,0,"00-01-37000-00407",1.125,2.89
"1636",649865,1200,0,1,37000,46003,2,5.78,"NONE",0,0,"00-01-37000-46003",1.125,2.89
"1637",649865,1200,0,1,37000,410,2,5.78,"NONE",0,0,"00-01-37000-00410",1.125,2.89
"1638",649865,1201,0,1,37000,407,2,5.78,"NONE",0,0,"00-01-37000-00407",1.125,2.89
"1639",649865,1201,0,1,37000,46003,2,5.35,"NONE",0,0,"00-01-37000-46003",1.125,2.675
"1640",649865,1202,0,2,51500,24128,1,2.89,"NONE",0,0,"00-02-51500-24128",1.125,2.89
"1641",649865,1202,0,1,37000,46003,1,2.89,"NONE",0,0,"00-01-37000-46003",1.125,2.89
"1642",649865,1203,0,2,51500,24128,1,2.89,"NONE",0,0,"00-02-51500-24128",1.125,2.89
"1643",649865,1203,0,1,37000,46003,1,2.89,"NONE",0,0,"00-01-37000-46003",1.125,2.89
"1644",649865,1204,0,1,37000,407,1,2.89,"NONE",0,0,"00-01-37000-00407",1.125,2.89
"1645",649865,1204,0,1,37000,46003,1,2.46,"NONE",0,1,"00-01-37000-46003",1.125,2.46
"1646",649865,1205,0,1,37000,407,1,2.89,"NONE",0,0,"00-01-37000-00407",1.125,2.89
"1647",649865,1206,0,1,37000,407,2,5.78,"NONE",0,0,"00-01-37000-00407",1.125,2.89
"1648",649865,1206,0,1,37000,46003,4,11.56,"NONE",0,0,"00-01-37000-46003",1.125,2.89
"1649",649865,1207,0,1,37000,410,1,2.89,"NONE",0,0,"00-01-37000-00410",1.125,2.89
"1650",649865,1208,0,1,37000,407,1,2.89,"NONE",0,0,"00-01-37000-00407",1.125,2.89
"1651",649865,1208,0,2,51500,24128,1,2.89,"NONE",0,0,"00-02-51500-24128",1.125,2.89
"1652",649865,1209,0,2,51500,24128,2,5.78,"NONE",0,0,"00-02-51500-24128",1.125,2.89
"1653",649865,1209,0,1,37000,46003,1,2.89,"NONE",0,0,"00-01-37000-46003",1.125,2.89
"1654",649865,1210,0,2,51500,24128,1,2.89,"NONE",0,0,"00-02-51500-24128",1.125,2.89
"1655",649865,1210,0,1,37000,46003,2,5.78,"NONE",0,0,"00-01-37000-46003",1.125,2.89
"1656",649865,1211,0,2,51500,24128,2,5.25,"NONE",0,1,"00-02-51500-24128",1.125,2.625
"1657",649865,1211,0,1,37000,410,1,2.79,"NONE",0,0,"00-01-37000-00410",1.125,2.79
"1658",649865,1212,0,2,51500,24128,2,5.58,"NONE",0,1,"00-02-51500-24128",1.125,2.79
"1659",649865,1213,0,2,51500,24128,4,11.16,"NONE",0,1,"00-02-51500-24128",1.125,2.79
"1660",649865,1213,0,1,37000,46003,1,2.79,"NONE",0,0,"00-01-37000-46003",1.125,2.79
"1661",649865,1213,0,1,37000,410,1,2.79,"NONE",0,0,"00-01-37000-00410",1.125,2.79
"1662",649865,1214,0,2,51500,24128,6,16.74,"NONE",0,1,"00-02-51500-24128",1.125,2.79
"1663",649865,1214,0,1,37000,46003,3,8.37,"NONE",0,0,"00-01-37000-46003",1.125,2.79
"1664",649865,1215,0,2,51500,24128,2,5.58,"NONE",0,1,"00-02-51500-24128",1.125,2.79
"1665",649865,1215,0,1,51500,25544,1,2.79,"NONE",0,0,"00-01-51500-25544",1.125,2.79
"1666",649865,1215,0,1,37000,46003,1,2.79,"NONE",0,0,"00-01-37000-46003",1.125,2.79
"1667",649865,1215,0,1,37000,410,3,8.37,"NONE",0,0,"00-01-37000-00410",1.125,2.79
"1668",649865,1216,0,1,51500,25544,1,2.79,"NONE",0,0,"00-01-51500-25544",1.125,2.79
"1669",649865,1216,0,1,37000,410,1,2.79,"NONE",0,0,"00-01-37000-00410",1.125,2.79
"1670",649865,1217,0,2,51500,24128,3,8.37,"NONE",0,0,"00-02-51500-24128",1.125,2.79
"1671",649865,1217,0,1,51500,25544,2,5.58,"NONE",0,0,"00-01-51500-25544",1.125,2.79
"1672",649865,1217,0,1,37000,410,1,2.79,"NONE",0,0,"00-01-37000-00410",1.125,2.79
"1673",8003710,1166,0,1,37000,407,2,5.18,"NONE",0,0,"00-01-37000-00407",1.125,2.59
"1674",8003710,1166,0,1,37000,410,1,2.59,"NONE",0,0,"00-01-37000-00410",1.125,2.59
"1675",8003710,1167,0,1,37000,407,4,7.96,"A+",0,1,"00-01-37000-00407",1.125,1.99
"1676",8003710,1167,0,1,37000,46003,1,1.98,"A+",0,1,"00-01-37000-46003",1.125,1.98
"1677",8003710,1167,0,1,37000,410,2,3.98,"A+",0,1,"00-01-37000-00410",1.125,1.99
"1678",8003710,1168,0,1,37000,407,1,2.59,"NONE",0,0,"00-01-37000-00407",1.125,2.59
"1679",8003710,1168,0,1,37000,410,1,2.59,"NONE",0,0,"00-01-37000-00410",1.125,2.59
"1680",8003710,1169,0,1,37000,407,1,2.59,"NONE",0,0,"00-01-37000-00407",1.125,2.59
"1681",8003710,1172,0,1,37000,407,2,5.18,"NONE",0,0,"00-01-37000-00407",1.125,2.59
"1682",8003710,1172,0,1,37000,410,1,2.59,"NONE",0,0,"00-01-37000-00410",1.125,2.59
"1683",8003226,1167,0,1,37000,407,1,1.99,"A+",0,1,"00-01-37000-00407",1.125,1.99
"1684",8003226,1167,0,1,37000,46003,1,1.99,"A+",0,1,"00-01-37000-46003",1.125,1.99
"1685",8003226,1169,0,1,37000,407,2,5.18,"NONE",0,0,"00-01-37000-00407",1.125,2.59
"1686",8003226,1169,0,1,37000,46003,1,2.59,"NONE",0,0,"00-01-37000-46003",1.125,2.59
"1687",8003226,1170,0,1,37000,407,2,5.18,"NONE",0,0,"00-01-37000-00407",1.125,2.59
"1688",8003310,1167,0,1,37000,407,2,3.98,"A+",0,1,"00-01-37000-00407",1.125,1.99
"1689",8003310,1168,0,1,37000,410,1,2.69,"NONE",0,0,"00-01-37000-00410",1.125,2.69
"1690",654178,1196,0,1,62646,59122,1,3.99,"NONE",0,0,"00-01-62646-59122",2.2062,3.99
"1691",654178,1197,0,1,62646,59122,1,3.99,"NONE",0,0,"00-01-62646-59122",2.2062,3.99
"1692",654178,1198,0,1,62646,59122,1,3.99,"NONE",0,0,"00-01-62646-59122",2.2062,3.99
"1693",654178,1198,0,1,62646,59127,1,3.99,"NONE",0,0,"00-01-62646-59127",2.2062,3.99
"1694",654178,1199,0,1,62646,59122,1,2.99,"NONE",0,1,"00-01-62646-59122",2.2062,2.99
"1695",654178,1199,0,1,62646,59127,1,2.99,"NONE",0,1,"00-01-62646-59127",2.2062,2.99
"1696",654178,1201,0,1,62646,59122,1,3.99,"NONE",0,0,"00-01-62646-59122",2.2062,3.99
"1697",654178,1202,0,1,62646,59122,2,7.98,"NONE",0,0,"00-01-62646-59122",2.2062,3.99
"1698",654178,1202,0,1,62646,59127,1,3.99,"NONE",0,0,"00-01-62646-59127",2.2062,3.99
"1699",654178,1203,0,1,62646,59122,1,3.99,"NONE",0,0,"00-01-62646-59122",2.2062,3.99
"1700",654178,1204,0,1,62646,59127,1,3.99,"NONE",0,0,"00-01-62646-59127",2.2062,3.99
"1701",654178,1207,0,1,62646,59127,1,3.99,"NONE",0,0,"00-01-62646-59127",2.2062,3.99
"1702",654178,1210,0,1,62646,59122,1,3.99,"NONE",0,0,"00-01-62646-59122",2.2062,3.99
"1703",654178,1211,0,1,62646,59127,1,3.99,"NONE",0,0,"00-01-62646-59127",2.2062,3.99
"1704",654178,1212,0,1,62646,59127,1,3.99,"NONE",0,0,"00-01-62646-59127",2.2062,3.99
"1705",654178,1214,0,1,62646,59122,1,3.99,"NONE",0,0,"00-01-62646-59122",2.2062,3.99
"1706",654178,1216,0,1,62646,59127,1,3.99,"NONE",0,0,"00-01-62646-59127",2.2062,3.99
"1707",670940,1166,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"1708",670940,1167,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"1709",670940,1168,0,1,48001,27064,2,4.98,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"1710",670940,1168,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"1711",670940,1169,0,1,48001,27064,2,4.98,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"1712",670940,1169,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"1713",670940,1170,0,1,48001,27064,13,19.37,"B",2,1,"00-01-48001-27064",1.125,1.49
"1714",670940,1170,0,1,48001,27040,6,8.94,"NONE",2,1,"00-01-48001-27040",1.125,1.49
"1715",670940,1171,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"1716",670940,1172,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"1717",670940,1172,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"1718",670940,1173,0,1,48001,27064,3,7.47,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"1719",670940,1173,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"1720",670940,1174,0,1,48001,27064,3,7.47,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"1721",670940,1174,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"1722",670940,1175,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"1723",670940,1175,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"1724",670940,1176,0,1,48001,27064,2,4.98,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"1725",670940,1177,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"1726",670940,1178,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"1727",670940,1178,0,1,48001,27040,2,4.98,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"1728",670940,1179,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"1729",670940,1179,0,1,48001,27040,2,4.98,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"1730",670940,1181,0,1,48001,27064,2,4.98,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"1731",670940,1181,0,1,48001,27040,1,2.49,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"1732",670940,1182,0,1,48001,27040,6,14.94,"NONE",0,0,"00-01-48001-27040",1.125,2.49
"1733",670940,1183,0,1,48001,27064,1,2.49,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"1734",670940,1184,0,1,48001,27064,3,7.47,"NONE",0,0,"00-01-48001-27064",1.125,2.49
"1735",670940,1187,0,1,48001,27064,3,7.77,"NONE",0,0,"00-01-48001-27064",1.125,2.59
"1736",670940,1188,0,1,48001,27064,13,19.5,"B",0,1,"00-01-48001-27064",1.125,1.5
"1737",670940,1188,0,1,48001,27040,6,9,"B",0,1,"00-01-48001-27040",1.125,1.5
"1738",670940,1189,0,1,48001,27064,1,2.79,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1739",670940,1191,0,1,48001,27064,2,5.58,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1740",670940,1193,0,1,48001,27064,1,2.79,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1741",670940,1193,0,1,48001,27040,2,5.58,"NONE",0,0,"00-01-48001-27040",1.125,2.79
"1742",670940,1194,0,1,48001,27064,1,2.79,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1743",670940,1194,0,1,48001,27040,1,2.79,"NONE",0,0,"00-01-48001-27040",1.125,2.79
"1744",670940,1195,0,1,48001,27064,1,2.79,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1745",670940,1196,0,1,48001,27064,2,5.58,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1746",670940,1197,0,1,48001,27064,2,5.58,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1747",670940,1198,0,1,48001,27064,12,17.88,"B",0,1,"00-01-48001-27064",1.125,1.49
"1748",670940,1198,0,1,48001,27040,17,25.33,"NONE",0,1,"00-01-48001-27040",1.125,1.49
"1749",670940,1199,0,1,48001,27064,1,2.79,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1750",670940,1200,0,1,48001,27064,1,2.79,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1751",670940,1200,0,1,48001,27040,1,2.79,"NONE",0,0,"00-01-48001-27040",1.125,2.79
"1752",670940,1201,0,1,48001,27064,2,5.58,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1753",670940,1201,0,1,48001,27040,1,2.79,"NONE",0,0,"00-01-48001-27040",1.125,2.79
"1754",670940,1202,0,1,48001,27064,3,8.37,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1755",670940,1203,0,1,48001,27064,2,5.58,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1756",670940,1204,0,1,48001,27064,2,5.58,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1757",670940,1204,0,1,48001,27040,2,5.58,"NONE",0,0,"00-01-48001-27040",1.125,2.79
"1758",670940,1205,0,1,48001,27064,3,8.37,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1759",670940,1206,0,1,48001,27064,1,2.79,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1760",670940,1207,0,1,48001,27064,2,5.58,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1761",670940,1207,0,1,48001,27040,2,5.58,"NONE",0,0,"00-01-48001-27040",1.125,2.79
"1762",670940,1208,0,1,48001,27064,1,2.79,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1763",670940,1209,0,1,48001,27064,3,8.37,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1764",670940,1210,0,1,48001,27064,9,13.5,"A",0,1,"00-01-48001-27064",1.125,1.5
"1765",670940,1210,0,1,48001,27040,14,21,"NONE",0,1,"00-01-48001-27040",1.125,1.5
"1766",670940,1211,0,1,48001,27064,2,5.58,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1767",670940,1212,0,1,48001,27064,4,11.16,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1768",670940,1213,0,1,48001,27064,3,8.37,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1769",670940,1214,0,1,48001,27064,3,8.37,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1770",670940,1215,0,1,48001,27064,3,8.37,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1771",670940,1216,0,1,48001,27064,1,2.79,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1772",670940,1217,0,1,48001,27064,3,8.37,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1773",8003697,1245,0,2,51500,24128,3,4.5,"NONE",0,0,"00-02-51500-24128",1.125,1.5
"1774",642511,1225,0,1,48001,27064,1,2.63,"NONE",0,0,"00-01-48001-27064",1.125,2.63
"1775",642511,1226,0,1,48001,27064,3,5.97,"B",2,1,"00-01-48001-27064",1.125,1.99
"1776",642511,1230,0,1,48001,27064,1,2.63,"NONE",0,0,"00-01-48001-27064",1.125,2.63
"1777",642511,1245,0,2,51500,24128,3,4.5,"NONE",0,0,"00-02-51500-24128",1.125,1.5
"1778",642511,1262,0,2,51500,24128,1,1.5,"A",0,1,"00-02-51500-24128",1.125,1.5
"1779",8003767,1218,0,1,48001,27064,1,2.79,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1780",8003767,1219,0,1,48001,27064,1,2.79,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1781",8003767,1220,0,1,48001,27064,1,2.79,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1782",8003767,1221,0,1,48001,27064,32,48,"B",0,1,"00-01-48001-27064",1.125,1.5
"1783",8003767,1221,0,1,48001,27040,8,12,"B",2,1,"00-01-48001-27040",1.125,1.5
"1784",8003767,1222,0,1,48001,27064,3,5.76,"NONE",0,1,"00-01-48001-27064",1.125,1.92
"1785",8003767,1222,0,1,48001,27040,1,2.79,"NONE",0,0,"00-01-48001-27040",1.125,2.79
"1786",8003767,1223,0,1,48001,27064,1,2.79,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1787",8003767,1224,0,1,48001,27064,5,13.95,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1788",8003767,1225,0,1,48001,27064,4,11.16,"NONE",0,0,"00-01-48001-27064",1.125,2.79
"1789",8003767,1225,0,1,48001,27040,1,2.79,"NONE",0,0,"00-01-48001-27040",1.125,2.79
